,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
NKTR.2,1.63418540205746e-06,-3.58763216597466,0.988,0.898,0.0542337109380809,L6,NKTR
SCRN1.1,1.64002798954642e-06,-1.43865058158148,0.774,0.566,0.0544276088890769,L6,SCRN1
RANBP9.1,1.67159564788596e-06,0.341967900646945,0.917,0.711,0.0554752447663915,L6,RANBP9
PAK3.3,1.67266521288247e-06,-21.6431515146979,1,0.944,0.0555107404199305,L6,PAK3
LOC105371899,1.69187918605788e-06,0.26272136069834,0.131,0.034,0.0561483945477027,L6,LOC105371899
TMEM237.1,1.6937691260638e-06,0.630043210651951,0.464,0.242,0.0562111159866794,L6,TMEM237
RPL18.2,1.70337957633656e-06,1.47497608471244,0.595,0.372,0.0565300579998815,L6,RPL18
KIAA1715.3,1.71127869761405e-06,-1.30513359997633,0.821,0.577,0.0567922061377176,L6,KIAA1715
BLOC1S2,1.71671909542671e-06,0.724977266043818,0.464,0.239,0.0569727566199261,L6,BLOC1S2
BANF1.1,1.74273746836762e-06,0.601206232593101,0.405,0.202,0.0578362283627163,L6,BANF1
SF3B6,1.76559893110983e-06,0.624938218691865,0.333,0.151,0.058594931726742,L6,SF3B6
PTK2.2,1.77017399978367e-06,-17.3978402013689,0.988,0.947,0.0587467645308208,L6,PTK2
KPNA4.2,1.78082043038482e-06,0.965666661733332,0.786,0.576,0.0591000876231809,L6,KPNA4
NR2F1.1,1.78926173180407e-06,-2.70620390145992,0.202,0.45,0.0593802290933816,L6,NR2F1
KLC1.1,1.79684806438684e-06,-0.749004224196915,0.893,0.718,0.0596319967128059,L6,KLC1
LOC101929294.3,1.7996546911938e-06,-41.2475957301068,0.024,0.248,0.0597251402366488,L6,LOC101929294
SVIL-AS1.1,1.81441038769972e-06,3.87312491761963,0.857,0.663,0.0602148375365907,L6,SVIL-AS1
CDV3,1.81777556320376e-06,1.23469952887119,0.381,0.195,0.0603265176160433,L6,CDV3
EGFL7.1,1.81895515879526e-06,0.696421319738166,0.286,0.118,0.0603656648549385,L6,EGFL7
SPRYD3,1.84089000519421e-06,0.472649281182131,0.393,0.191,0.0610936166023801,L6,SPRYD3
EPB41L1.2,1.86134945916702e-06,-5.19250626862243,0.821,0.682,0.061772604501376,L6,EPB41L1
ZNF84,1.86709356738274e-06,0.562535821803971,0.702,0.467,0.0619632342207309,L6,ZNF84
CAP2.2,1.88413937834577e-06,-12.8497115815169,0.726,0.821,0.062528933549161,L6,CAP2
CAMKK2.2,1.91750559150355e-06,0.732870306982451,0.583,0.35,0.0636362580652283,L6,CAMKK2
TTC5,1.92343729958732e-06,0.800031312705688,0.381,0.19,0.0638331136614043,L6,TTC5
TOPORS,1.92403208711946e-06,1.28958236497268,0.429,0.227,0.0638528528752337,L6,TOPORS
ANKS1A.2,1.93067281691915e-06,-15.8892027393666,0.821,0.851,0.064073238775096,L6,ANKS1A
RBM25.2,1.95175751133934e-06,-0.967361282008537,0.917,0.78,0.0647729765288187,L6,RBM25
RCAN2.1,2.0166218591706e-06,-40.0363774742005,0.905,0.934,0.0669256296402946,L6,RCAN2
FBXL7.2,2.0326419360242e-06,-89.3297093111323,0.095,0.332,0.067457287930835,L6,FBXL7
KLF5.1,2.06144650869142e-06,0.265236263666208,0.274,0.108,0.0684132252839422,L6,KLF5
LTBP1.3,2.06277192199482e-06,-53.6289098138162,0.095,0.329,0.0684572117752419,L6,LTBP1
REEP1.3,2.084079035088e-06,5.82716075061578,0.905,0.765,0.0691643309374654,L6,REEP1
STXBP4,2.08892625936058e-06,4.86190936077611,0.524,0.324,0.0693251957693995,L6,STXBP4
HENMT1,2.10116256163172e-06,0.294617926334061,0.19,0.062,0.069731281932872,L6,HENMT1
ZMYND11.2,2.13846721483835e-06,1.99466155416847,0.929,0.811,0.0709693114588404,L6,ZMYND11
GALNT11.2,2.14101179726579e-06,2.09394199664451,0.952,0.838,0.0710537585158598,L6,GALNT11
WWP1.2,2.14702108231506e-06,4.85752499248068,0.655,0.761,0.07125318865879,L6,WWP1
STT3B.1,2.15491592338623e-06,3.53250071135146,0.774,0.608,0.0715151947494187,L6,STT3B
MICU3.2,2.18615344892783e-06,-7.63543686543323,0.988,0.88,0.0725518745095679,L6,MICU3
LOC105375988.3,2.19360434594918e-06,-6.44709981882423,0.667,0.405,0.0727991474290154,L6,LOC105375988
ZNF83.2,2.24425509250762e-06,-1.92246543446355,0.774,0.552,0.0744800937550505,L6,ZNF83
LGR4.2,2.24670644634662e-06,-19.312117980167,0.357,0.567,0.0745614468349051,L6,LGR4
B3GALT6,2.24959994233134e-06,0.466950079965915,0.226,0.083,0.0746574732861501,L6,B3GALT6
SNHG24.3,2.25134116028825e-06,-11.3775766063031,0.798,0.616,0.0747152590864863,L6,SNHG24
TUBD1,2.25337312610206e-06,0.455884387798085,0.333,0.146,0.0747826939359491,L6,TUBD1
CCT5.1,2.29302579390888e-06,1.02760118170549,0.488,0.292,0.0760986470224541,L6,CCT5
FAM149A,2.29423678320101e-06,0.887813071983666,0.393,0.197,0.076138836124092,L6,FAM149A
SYNE1.3,2.29434921230147e-06,-27.7278356555946,1,0.988,0.0761425673086489,L6,SYNE1
TP53BP1.3,2.30508350697846e-06,1.17203308595623,0.845,0.729,0.0764988063460941,L6,TP53BP1
DSTN.1,2.31324952713938e-06,0.448878779143817,0.714,0.503,0.0767698120571747,L6,DSTN
SHISA8.2,2.31981751347408e-06,-0.936256819259029,0.238,0.089,0.0769877838196641,L6,SHISA8
PIP4K2B.1,2.39315443727938e-06,1.13945120377336,0.595,0.375,0.0794216163099907,L6,PIP4K2B
IQGAP1.2,2.39836349617671e-06,1.82739139630104,0.464,0.251,0.0795944893476165,L6,IQGAP1
RABAC1.1,2.42722133847817e-06,0.51106739627314,0.512,0.281,0.0805521945600749,L6,RABAC1
DNAJC6.1,2.44304287048077e-06,-8.7201155244352,1,0.927,0.0810772637426453,L6,DNAJC6
TMPO,2.44350043416986e-06,0.95573661001903,0.44,0.226,0.081092448908795,L6,TMPO
PLOD3,2.49945005955092e-06,0.531941455471502,0.357,0.166,0.0829492491263165,L6,PLOD3
PRRC2C.2,2.50788689034872e-06,-4.2215976943909,0.952,0.816,0.0832292422300028,L6,PRRC2C
RASGEF1B,2.51075599662539e-06,0.654975443927441,0.119,0.03,0.0833244592600067,L6,RASGEF1B
TMTC3.1,2.53037324630681e-06,1.7015719531514,0.75,0.539,0.083975496925184,L6,TMTC3
MDFIC.1,2.53058838884554e-06,-0.595248898189577,0.143,0.04,0.083982636860617,L6,MDFIC
LOC105373154.3,2.53551296539464e-06,1.92237783982105,0.298,0.125,0.0841460687825518,L6,LOC105373154
PPP2R1A.1,2.54331022990231e-06,0.325134212035176,0.667,0.459,0.084404836599768,L6,PPP2R1A
SHISA5,2.54903802776394e-06,0.858953307983076,0.333,0.158,0.0845949250274019,L6,SHISA5
CLOCK.2,2.55567128343446e-06,0.394944415819027,0.917,0.789,0.0848150628833394,L6,CLOCK
CAB39.2,2.58589243254844e-06,-3.48864290006765,0.869,0.663,0.085818012158985,L6,CAB39
NMD3,2.61556509417514e-06,0.539785796307643,0.464,0.25,0.0868027587803903,L6,NMD3
SPG20.2,2.61993548762974e-06,-2.52954232341551,0.893,0.746,0.0869477990279681,L6,SPG20
UQCRFS1.2,2.63072718771761e-06,0.855360848266981,0.512,0.301,0.0873059431787843,L6,UQCRFS1
ATP5B.2,2.6597336364115e-06,-8.26514583824319,0.774,0.559,0.0882685801915885,L6,ATP5B
FAM49B.2,2.66222676559911e-06,-31.8154774301891,0.952,0.959,0.0883513196699375,L6,FAM49B
FRYL.2,2.66924880601185e-06,-1.46255630440678,0.988,0.883,0.0885843601251152,L6,FRYL
CD151,2.67416606005473e-06,0.355960219209943,0.238,0.089,0.0887475490350362,L6,CD151
TGFB2.3,2.70207726098183e-06,-14.1600309382152,0.107,0.355,0.0896738380602041,L6,TGFB2
LINC00693.3,2.70214882312859e-06,-17.4511030278618,0.988,0.818,0.0896762129931686,L6,LINC00693
APMAP.2,2.71500134484802e-06,0.684991556385466,0.571,0.351,0.0901027496314711,L6,APMAP
EYS.2,2.73960522883693e-06,41.3538698357845,0.464,0.258,0.0909192787294113,L6,EYS
KIF3C.2,2.74010791950071e-06,1.12125110299023,0.738,0.546,0.0909359615244701,L6,KIF3C
LACTB.1,2.75177330950391e-06,0.508299698425169,0.429,0.217,0.0913231008225062,L6,LACTB
ADRM1,2.76300518698075e-06,0.34921710911142,0.214,0.076,0.09169585314033,L6,ADRM1
TMEM33,2.76561176469566e-06,1.84961874868241,0.607,0.404,0.0917823576349549,L6,TMEM33
RAD21.2,2.77038581872221e-06,1.42174212627058,0.726,0.525,0.0919407941659341,L6,RAD21
LPPR2.1,2.77404493399226e-06,0.444150900337225,0.44,0.227,0.0920622292244011,L6,LPPR2
RAP1GAP2.2,2.79318309299464e-06,-7.55460372823401,0.845,0.632,0.092697367307213,L6,RAP1GAP2
XRN1.2,2.81045952696163e-06,-2.58678392098706,0.964,0.812,0.0932707203212755,L6,XRN1
ANO1.1,2.90159024862288e-06,-1.25117097439575,0.012,0.227,0.0962950755810475,L6,ANO1
SPINT2.1,2.90546402247235e-06,0.55690240026765,0.679,0.44,0.0964236345137898,L6,SPINT2
JARID2.3,2.90894121391085e-06,-5.73791573386321,0.917,0.767,0.0965390320660595,L6,JARID2
RAC3,2.91923429569553e-06,0.397269794253173,0.286,0.119,0.0968806285712475,L6,RAC3
MSRB2,2.93249340950334e-06,0.867680682971822,0.452,0.246,0.0973206587811873,L6,MSRB2
PDIA6.2,2.96872171609854e-06,0.849465290720871,0.607,0.388,0.0985229675921622,L6,PDIA6
ESD.2,3.05308459958897e-06,1.0747496599387,0.476,0.261,0.101322718606559,L6,ESD
EPHX4.2,3.06210565105093e-06,-0.394318643004107,0.619,0.363,0.101622100241427,L6,EPHX4
MAFG.1,3.0872535372739e-06,1.03305318089592,0.429,0.228,0.102456683141509,L6,MAFG
ZNF215.2,3.09992673691856e-06,0.461928899457281,0.274,0.113,0.102877268618116,L6,ZNF215
KIAA0825.2,3.131542778874e-06,-11.8662853571659,0.905,0.819,0.103926510202491,L6,KIAA0825
RAN.1,3.15782093424576e-06,2.23263403100071,0.548,0.351,0.104798603344814,L6,RAN
COQ10A,3.15906783449268e-06,0.280347308791704,0.286,0.117,0.104839984223309,L6,COQ10A
MAPT.2,3.18795036486655e-06,-8.36932977796231,0.964,0.861,0.105798508758826,L6,MAPT
PPM1E.2,3.24893127205291e-06,-54.1840293840954,1,0.906,0.10782228212562,L6,PPM1E
NSDHL,3.25658320991748e-06,0.256484668387035,0.131,0.035,0.108076226987532,L6,NSDHL
IGSF11.3,3.26787491853975e-06,-11.8353349610157,0.476,0.657,0.108450964921579,L6,IGSF11
PCNT.3,3.38339723105308e-06,-0.327680367872666,0.69,0.467,0.112284803906959,L6,PCNT
HIPK2.3,3.40204318828944e-06,-1.62809203523238,0.595,0.377,0.112903607289761,L6,HIPK2
NOXA1.1,3.40770975370431e-06,0.411360656525318,0.488,0.277,0.113091663596185,L6,NOXA1
ATRX.1,3.42387166441028e-06,4.40806232842984,0.988,0.957,0.113628028926784,L6,ATRX
EEF1A2.2,3.48694212424121e-06,-13.7318879316939,0.667,0.451,0.115721148277193,L6,EEF1A2
KDSR.1,3.51401860648988e-06,0.358616679067372,0.583,0.343,0.11661973549358,L6,KDSR
ZNF214,3.55397856849235e-06,0.26643846247589,0.226,0.083,0.117945886752556,L6,ZNF214
C9orf16.1,3.61649490419441e-06,0.653622619564965,0.464,0.244,0.1200206163855,L6,C9orf16
PNMA1,3.62978852912039e-06,1.9638440188293,0.595,0.387,0.120461791915919,L6,PNMA1
ABCA3.2,3.64827296324427e-06,1.07111543444554,0.833,0.613,0.121075234831188,L6,ABCA3
MEF2C.2,3.67961435791833e-06,-67.6884478383947,1,0.946,0.122115361696236,L6,MEF2C
U2SURP.2,3.70265431254249e-06,-0.302483668246276,0.869,0.743,0.122879988670348,L6,U2SURP
PTOV1.1,3.74815909437393e-06,0.727520533838425,0.464,0.254,0.124390155864988,L6,PTOV1
C2orf69,3.77045165522418e-06,0.306302741748997,0.44,0.218,0.125129979081925,L6,C2orf69
PICK1.1,3.80151619093888e-06,1.07291692241878,0.56,0.317,0.126160917828689,L6,PICK1
RFC1,3.82810897133198e-06,0.334583803368395,0.607,0.378,0.127043452431595,L6,RFC1
PDS5B.3,3.83864842852205e-06,-5.76060921808423,0.964,0.916,0.127393225397361,L6,PDS5B
AMD1.1,3.85530803657693e-06,0.955800827153367,0.643,0.46,0.127946107809878,L6,AMD1
DYNLRB1,3.86137640959457e-06,4.19147328411466,0.607,0.387,0.128147498905215,L6,DYNLRB1
WWOX.2,3.89143431718874e-06,-21.9856827141157,0.905,0.951,0.129145030684543,L6,WWOX
RUFY3.3,3.96110310568266e-06,-1.61322339698885,0.952,0.903,0.13145712876829,L6,RUFY3
OAZ2,3.98838998943671e-06,0.860228478762871,0.405,0.216,0.132362698579436,L6,OAZ2
SLCO3A1.2,3.9978870671505e-06,-28.2891533705367,0.798,0.873,0.132677878097524,L6,SLCO3A1
ZNF585B,4.04950485818577e-06,0.767760807856804,0.5,0.288,0.134390917728611,L6,ZNF585B
LY96,4.07165693723485e-06,0.402217554931859,0.167,0.053,0.135126078776013,L6,LY96
TOX.3,4.09876021503475e-06,-47.4798060817157,0.06,0.285,0.136025555256358,L6,TOX
LRRC28.2,4.10559913146308e-06,0.440369129397614,0.893,0.721,0.136252518375865,L6,LRRC28
POMP.1,4.14774044841604e-06,0.477794301535056,0.536,0.314,0.137651062261583,L6,POMP
MBIP.2,4.15413978280851e-06,1.08152715586574,0.56,0.341,0.137863436972066,L6,MBIP
BCL10,4.20412465231886e-06,0.326481437188046,0.262,0.105,0.139522284836506,L6,BCL10
KCNS3.1,4.22552012305548e-06,-1.90480458766427,0.024,0.238,0.140232336323842,L6,KCNS3
KIAA0226L.3,4.23236292635625e-06,-1.67922125769441,0,0.204,0.140459428436985,L6,KIAA0226L
MAPK3.1,4.25441616829554e-06,0.462024819618523,0.333,0.151,0.141191309377224,L6,MAPK3
VPS4B.1,4.25985683173686e-06,0.968500462675321,0.607,0.401,0.141371868674851,L6,VPS4B
ATP11C.3,4.26962346708246e-06,-4.28218575059978,0.024,0.237,0.141695994002065,L6,ATP11C
PRKRA.2,4.27511888757771e-06,-0.837005601086722,0.774,0.538,0.141878370522042,L6,PRKRA
RAB18.2,4.29167786476456e-06,-2.86092388672264,0.774,0.58,0.142427913297941,L6,RAB18
NAA38.1,4.32659708877277e-06,0.675242583096455,0.536,0.317,0.143586777585102,L6,NAA38
LOC105369212.3,4.34705436962287e-06,-3.11473032548684,0,0.204,0.144265693364674,L6,LOC105369212
RSRP1.3,4.35130445208085e-06,-5.5384381946372,0.964,0.835,0.144406740851207,L6,RSRP1
NCOA7.1,4.38334956050633e-06,4.07141461378433,0.857,0.733,0.145470221864524,L6,NCOA7
PPP2R2B.3,4.39799207472387e-06,-105.195841954111,1,0.995,0.145956162983861,L6,PPP2R2B
RGS17.2,4.48527272454259e-06,-10.0690726311832,0.167,0.401,0.148852745909395,L6,RGS17
PPP2R5E.2,4.49088075603509e-06,-0.821881643470912,0.94,0.839,0.149038859650537,L6,PPP2R5E
TCTA,4.50391486452076e-06,0.869566594780608,0.381,0.188,0.14947142260885,L6,TCTA
PKIG.2,4.51948659608921e-06,0.303451373708808,0.714,0.471,0.149988201664413,L6,PKIG
FIGN.2,4.52755831247728e-06,-32.943236795709,0.167,0.405,0.150256077716184,L6,FIGN
OTUB1,4.59915939398571e-06,0.600485698271584,0.5,0.269,0.152632302808204,L6,OTUB1
DDX17.2,4.68793664173171e-06,-3.31444147328697,1,0.957,0.15557855332915,L6,DDX17
ZNF585A.1,4.71401412619421e-06,0.499830131008922,0.357,0.168,0.156443986806007,L6,ZNF585A
SLC39A11,4.72131918640051e-06,12.3137985448707,0.512,0.286,0.156686419839074,L6,SLC39A11
MMP24-AS1.1,4.72260889148427e-06,0.741409921737348,0.429,0.239,0.156729221281689,L6,MMP24-AS1
TYK2,4.73291830137725e-06,0.39737037958345,0.345,0.161,0.157071359667807,L6,TYK2
CNIH1.1,4.76025229164893e-06,1.0430986431206,0.655,0.441,0.157978492802953,L6,CNIH1
ARHGEF26-AS1.3,4.76067893088345e-06,-7.02677255447358,0.036,0.257,0.157992651679229,L6,ARHGEF26-AS1
MKX.3,4.76082908520135e-06,-15.1842101814341,0,0.202,0.157997634850577,L6,MKX
CLSTN1.2,4.7876655855754e-06,-15.2339831440177,0.988,0.856,0.158888257788491,L6,CLSTN1
ACADL.2,4.82534044386713e-06,-5.81881164889362,0.024,0.241,0.160138573310618,L6,ACADL
NECAB2.3,4.83412512195406e-06,-5.15529793526363,0.083,0.308,0.160430110422289,L6,NECAB2
CAPN13,4.84255566570272e-06,0.359425859851289,0.107,0.026,0.160709894877676,L6,CAPN13
SYT12.2,4.85630099427845e-06,0.892048984378613,0.512,0.305,0.161166061097119,L6,SYT12
KAT6B.2,4.92327288042035e-06,-13.1013202420316,0.786,0.855,0.16338865708251,L6,KAT6B
WHSC1.1,4.98611756602982e-06,0.381256795152994,0.857,0.642,0.165474283663831,L6,WHSC1
NDNF.3,5.04589695804168e-06,-11.4480737871358,0,0.202,0.167458182346529,L6,NDNF
HYOU1,5.08615256500049e-06,0.761114105460023,0.405,0.21,0.168794145174671,L6,HYOU1
LRP12.3,5.09186381985112e-06,-0.274030818485905,0.333,0.564,0.168983684589399,L6,LRP12
ACTR2.2,5.0962422873137e-06,-6.78038539807673,0.917,0.767,0.16912899278908,L6,ACTR2
GBAS.1,5.12096377676616e-06,-0.396215880035358,0.798,0.547,0.169949424859538,L6,GBAS
TRPC4AP.2,5.12265332223974e-06,0.347400230972276,0.798,0.608,0.17000549580517,L6,TRPC4AP
LOC101927374.1,5.13417033077465e-06,0.341903100585245,0.202,0.072,0.170387710767418,L6,LOC101927374
TBC1D1.3,5.13796002555125e-06,-8.92393774614861,0.143,0.373,0.170513479367969,L6,TBC1D1
CNOT6L.1,5.17366115371071e-06,0.421997910092682,0.881,0.675,0.171698292708197,L6,CNOT6L
FAT3.3,5.18062427097801e-06,-49.4993999558748,0.274,0.485,0.171929377680947,L6,FAT3
HEXIM1.1,5.20294869452568e-06,0.96466132047121,0.381,0.197,0.172670258325224,L6,HEXIM1
UBE2B.2,5.20417268392745e-06,0.376243594374707,0.869,0.741,0.1727108788615,L6,UBE2B
TBC1D14,5.21238485429844e-06,0.562124471680235,0.583,0.355,0.172983416159602,L6,TBC1D14
LOC101927080.1,5.27168619940596e-06,0.688794677314668,0.405,0.212,0.174951449899685,L6,LOC101927080
ZBTB7A.2,5.29486290493137e-06,-8.50829002510912,0.667,0.444,0.175720615225957,L6,ZBTB7A
FGGY.1,5.33282718970295e-06,-2.35738181690208,0.595,0.39,0.176980535944672,L6,FGGY
CHORDC1.1,5.33545995861803e-06,2.85363957170435,0.786,0.634,0.177067909646657,L6,CHORDC1
DNPH1,5.34582265782027e-06,0.362873619979315,0.214,0.079,0.177411816545081,L6,DNPH1
PAIP1,5.3912956077052e-06,1.14537788416239,0.571,0.344,0.178920927332913,L6,PAIP1
SETX,5.42602765479277e-06,0.856817754708657,0.798,0.642,0.180073579779608,L6,SETX
DMTN.1,5.43917644441079e-06,0.708203464976959,0.631,0.398,0.180509948660661,L6,DMTN
HSD17B12.3,5.45429899314443e-06,-23.2450719132045,0.833,0.86,0.181011820685484,L6,HSD17B12
ZNF121,5.45842088212882e-06,0.337774477650262,0.25,0.099,0.181148613815209,L6,ZNF121
GATM,5.47744320842395e-06,0.317187013450996,0.131,0.036,0.181779907757966,L6,GATM
LOC102724109.2,5.50464396644304e-06,-9.55753385482646,0.286,0.12,0.182682619314345,L6,LOC102724109
DLEU7.2,5.54084436221461e-06,-0.270145301842825,0.631,0.393,0.183884001848816,L6,DLEU7
BARD1.3,5.55918831827074e-06,-2.81626383126454,0,0.2,0.184492782718451,L6,BARD1
CYP46A1.1,5.56669547077792e-06,0.329612614900739,0.69,0.468,0.184741922588707,L6,CYP46A1
SLC25A3.3,5.60333283081407e-06,-5.82595706942124,0.774,0.568,0.185957806656227,L6,SLC25A3
LOC105376189.3,5.6096748706881e-06,-7.67316177213893,0.238,0.09,0.186168279933526,L6,LOC105376189
SNRNP200,5.61881502619941e-06,0.634710037314274,0.536,0.309,0.18647161427448,L6,SNRNP200
AFF3.3,5.6601981243209e-06,-20.3819142934099,0.929,0.948,0.187844995151838,L6,AFF3
NDUFA5.2,5.72150289982417e-06,1.04227459256833,0.774,0.561,0.189879516736465,L6,NDUFA5
FBLN5.1,5.77328549490543e-06,0.504919140743703,0.131,0.036,0.191598025719427,L6,FBLN5
ZNF138.1,5.78339504447851e-06,0.97783202369727,0.845,0.686,0.191933531341108,L6,ZNF138
ATP6V0B,5.85816284559711e-06,1.26844882187783,0.726,0.499,0.194414850356831,L6,ATP6V0B
LRRC38.2,5.91405024494305e-06,-1.74290041663572,0.012,0.216,0.196269585478925,L6,LRRC38
VWA5A.1,5.91899030214271e-06,0.496143198922133,0.452,0.25,0.19643353115721,L6,VWA5A
C2CD4C,5.957053687518e-06,0.396710413453495,0.167,0.054,0.19769674072766,L6,C2CD4C
THRB.3,5.99891765763752e-06,-42.6626126129583,0.964,0.979,0.199086080304016,L6,THRB
TCEA2,6.02425163061172e-06,0.353626579754274,0.524,0.29,0.199926838865111,L6,TCEA2
PRKCZ.2,6.21354263670002e-06,1.06052758357675,0.679,0.459,0.206208839484164,L6,PRKCZ
PCDH9-AS2.3,6.28490041052987e-06,-3.3709315699438,0.679,0.418,0.208576989924255,L6,PCDH9-AS2
KCNIP2.1,6.31697185578684e-06,-3.94361216943982,0.25,0.466,0.209641344977998,L6,KCNIP2
RYR2.1,6.33525340682105e-06,-187.423218758848,1,0.938,0.21024805481217,L6,RYR2
FRMPD1.3,6.37879178068998e-06,-1.77975210155138,0.06,0.278,0.211692962825758,L6,FRMPD1
TMEM9,6.40644824207069e-06,0.751213144892127,0.536,0.321,0.2126107978096,L6,TMEM9
MURC.1,6.49233289164295e-06,1.38718764710874,0.381,0.197,0.215461051674955,L6,MURC
CSRP1,6.53883765398838e-06,0.250678236540816,0.119,0.031,0.217004405222912,L6,CSRP1
FAM195B,6.5956756283308e-06,0.578347269182026,0.417,0.216,0.218890687077414,L6,FAM195B
NUB1.1,6.59986345642348e-06,0.453777063399929,0.512,0.299,0.219029668528326,L6,NUB1
NAGK,6.70742613588019e-06,0.574914270704501,0.452,0.244,0.222599351171456,L6,NAGK
MGLL.3,6.7152992656493e-06,-6.44145205820908,0.19,0.43,0.222860636729103,L6,MGLL
H2AFY2.1,6.79425327354193e-06,0.299040909197139,0.512,0.284,0.225480883389036,L6,H2AFY2
PHF3,6.84018167055877e-06,-0.35224172496617,0.833,0.724,0.227005109100834,L6,PHF3
TADA3,6.91122688632097e-06,0.562131563170722,0.357,0.177,0.229362886676334,L6,TADA3
LYPD6B.3,6.91569699361646e-06,-18.5354201189446,0.369,0.571,0.22951123612715,L6,LYPD6B
PTPRS.3,6.92882632713657e-06,-8.3404079339198,0.738,0.827,0.229946959318681,L6,PTPRS
ADAM10.2,7.10600802274445e-06,-1.00510605509631,0.905,0.743,0.23582708825082,L6,ADAM10
IL21R-AS1,7.16503220364449e-06,0.259995340710828,0.131,0.037,0.23778592374235,L6,IL21R-AS1
C19orf12,7.16748150564917e-06,0.653828853395019,0.464,0.259,0.237867208727979,L6,C19orf12
SEL1L,7.20254414990171e-06,0.721492293190101,0.655,0.467,0.239030832702788,L6,SEL1L
ANKLE2.1,7.2662559728601e-06,0.574447275192274,0.488,0.279,0.241145236971308,L6,ANKLE2
LSG1,7.27238389168505e-06,0.370348021666998,0.31,0.138,0.241348604213352,L6,LSG1
FAM120C,7.32195690353485e-06,0.911717050135289,0.476,0.285,0.242993783757611,L6,FAM120C
RPS13.2,7.33486407318845e-06,1.87479507795261,0.536,0.326,0.243422133996905,L6,RPS13
SP4.1,7.3581491737495e-06,1.22281872417582,0.571,0.382,0.244194896629225,L6,SP4
NPTXR.2,7.40411908338706e-06,-2.48167939275499,0.714,0.455,0.245720500020366,L6,NPTXR
HACD3.3,7.41220951783878e-06,0.861247556531794,0.893,0.759,0.245988997268516,L6,HACD3
BNIP3L.2,7.42486242612235e-06,1.4274648164936,0.667,0.471,0.246408909335722,L6,BNIP3L
LOC100289230,7.44194672304314e-06,0.555897693643256,0.345,0.165,0.246975885897633,L6,LOC100289230
LOC100506076.2,7.45368003877518e-06,0.846976591979613,0.643,0.445,0.247365279446832,L6,LOC100506076
LINC00535.1,7.4755878282732e-06,0.376572796816843,0.464,0.257,0.248092333256903,L6,LINC00535
RPL8,7.48532139831841e-06,1.04070389481281,0.607,0.383,0.248415361245993,L6,RPL8
PRKCA-AS1.1,7.49797554278025e-06,-4.28532287315027,0.131,0.358,0.248835314338248,L6,PRKCA-AS1
LOC105377866.3,7.51268910814464e-06,-14.5934498153482,0.762,0.88,0.249323613431996,L6,LOC105377866
LOC105371352.2,7.527783964767e-06,-1.07890235695403,0.012,0.213,0.249824566438722,L6,LOC105371352
SYNJ1.2,7.64649421567753e-06,-5.59364972667121,0.905,0.759,0.25376420353569,L6,SYNJ1
CCT8.1,7.65602892267085e-06,1.46944716380307,0.667,0.432,0.254080631856677,L6,CCT8
ATG7.2,7.67543782561857e-06,-9.87552730864818,0.952,0.867,0.254724755118803,L6,ATG7
SYT1.2,7.77513622677977e-06,-129.725349689989,1,0.989,0.25803344595814,L6,SYT1
LOC105372487.1,7.92238712342828e-06,0.456869750885557,0.405,0.206,0.262920261465214,L6,LOC105372487
SCPEP1.2,7.95967097815728e-06,-8.67668514576513,0.583,0.339,0.264157600752106,L6,SCPEP1
C12orf4,7.98645087288368e-06,0.550579699655996,0.643,0.426,0.265046345118391,L6,C12orf4
AK7,7.99663612778851e-06,-1.23309738867179,0.131,0.036,0.265384363172917,L6,AK7
C1orf50,8.00990924968443e-06,0.72338430139709,0.31,0.143,0.265824858269277,L6,C1orf50
LDOC1L,8.0354414492996e-06,0.700236289998269,0.25,0.103,0.266672195377906,L6,LDOC1L
GIPC2,8.03692293639365e-06,1.22984243186425,0.393,0.21,0.266721361490096,L6,GIPC2
SLC4A4.2,8.0836519948689e-06,-20.676981034388,0.357,0.563,0.268272158753714,L6,SLC4A4
LOC100129620.1,8.10314323954953e-06,3.37469881120027,0.345,0.587,0.26891901469093,L6,LOC100129620
CAPNS1.1,8.13589634231848e-06,0.394474546844803,0.369,0.182,0.270005991912523,L6,CAPNS1
SOD2.2,8.15705521647342e-06,-5.61391606960184,0.595,0.39,0.270708191469103,L6,SOD2
C2orf72.1,8.24018758456479e-06,0.581191180952772,0.393,0.204,0.273467105368952,L6,C2orf72
LINC00599.3,8.2445538243521e-06,-8.04801482490009,0.833,0.87,0.273612007768773,L6,LINC00599
RPS9.1,8.28132149346458e-06,0.895804088879608,0.429,0.233,0.274832216403609,L6,RPS9
ASF1A,8.31181295088213e-06,0.321844219343599,0.25,0.101,0.275844136400925,L6,ASF1A
LOC105369580.1,8.31331211130684e-06,-2.34030520035653,0.036,0.244,0.27589388903794,L6,LOC105369580
DUSP1.3,8.4489728400917e-06,-3.45504934372482,0.381,0.188,0.280396061644123,L6,DUSP1
B3GALTL.3,8.46891860602499e-06,-9.73128081811443,0.155,0.372,0.281058001778151,L6,B3GALTL
GARNL3.1,8.52119821746545e-06,-1.64034964056922,0.988,0.888,0.282793005243026,L6,GARNL3
SFMBT2.3,8.53468772385027e-06,-13.5103929993585,0.44,0.663,0.283240681491419,L6,SFMBT2
